Sex,Country,Year,Age_Group_5yr,Population
Female,Bahrain,2016,15-19,36.763000000000005
Female,Bahrain,2017,15-19,37.0775
Female,Bahrain,2018,15-19,37.5305
Female,Bahrain,2019,15-19,38.166
Female,Bahrain,2020,15-19,39.942
Female,Bahrain,2021,15-19,40.8655
Female,Bahrain,2022,15-19,40.2335
Female,Bahrain,2023,15-19,41.1645
Female,Iraq,1950,15-19,260.8375
Female,Iraq,1951,15-19,267.158
Female,Iraq,1952,15-19,273.28200000000004
Female,Iraq,1953,15-19,279.3035
Female,Iraq,1954,15-19,285.623
Female,Iraq,1955,15-19,292.267
Female,Iraq,1956,15-19,299.0885
Female,Iraq,1957,15-19,306.1725
Female,Iraq,1958,15-19,313.535
Female,Iraq,1959,15-19,321.306
Female,Iraq,1960,15-19,329.49299999999994
Female,Iraq,1961,15-19,337.5295
Female,Iraq,1962,15-19,344.13
Female,Iraq,1963,15-19,353.211
Female,Iraq,1964,15-19,365.16100000000006
Female,Iraq,1965,15-19,377.94500000000005
Female,Iraq,1966,15-19,394.8385
Female,Iraq,1967,15-19,419.572
Female,Iraq,1968,15-19,446.9145
Female,Iraq,1969,15-19,472.59
Female,Iraq,1970,15-19,492.76
Female,Iraq,1971,15-19,504.9265
Female,Iraq,1972,15-19,502.09950000000003
Female,Iraq,1973,15-19,485.37050000000005
Female,Iraq,1974,15-19,473.16200000000003
Female,Iraq,1975,15-19,471.7755
Female,Iraq,1976,15-19,481.165
Female,Iraq,1977,15-19,518.741
Female,Iraq,1978,15-19,580.6855
Female,Iraq,1979,15-19,639.4525000000001
Female,Iraq,1980,15-19,695.9209999999998
Female,Iraq,1981,15-19,749.288
Female,Iraq,1982,15-19,786.3575000000001
Female,Iraq,1983,15-19,814.2295
Female,Iraq,1984,15-19,845.1725000000001
Female,Iraq,1985,15-19,871.413
Female,Iraq,1986,15-19,898.937
Female,Iraq,1987,15-19,929.45
Female,Iraq,1988,15-19,955.984
Female,Iraq,1989,15-19,984.5745000000001
Female,Iraq,1990,15-19,997.144
Female,Iraq,1991,15-19,1004.9434999999999
Female,Iraq,1992,15-19,1028.8255
Female,Iraq,1993,15-19,1070.7245
Female,Iraq,1994,15-19,1113.1280000000002
Female,Iraq,1995,15-19,1140.3815
Female,Iraq,1996,15-19,1166.87
Female,Iraq,1997,15-19,1193.7235
Female,Iraq,1998,15-19,1222.9715
Female,Iraq,1999,15-19,1255.7925
Female,Iraq,2000,15-19,1291.222
Female,Iraq,2001,15-19,1325.862
Female,Iraq,2002,15-19,1362.232
Female,Iraq,2003,15-19,1400.0605
Female,Iraq,2004,15-19,1440.994
Female,Iraq,2005,15-19,1490.3049999999998
Female,Iraq,2006,15-19,1512.8955
Female,Iraq,2007,15-19,1515.5249999999999
Female,Iraq,2008,15-19,1559.0335
Female,Iraq,2009,15-19,1623.6370000000002
Female,Iraq,2010,15-19,1674.4915
Female,Iraq,2011,15-19,1723.1765
Female,Iraq,2012,15-19,1787.6785
Female,Iraq,2013,15-19,1858.879
Female,Iraq,2014,15-19,1911.5435
Female,Iraq,2015,15-19,1952.1454999999999
Female,Iraq,2016,15-19,1989.0984999999998
Female,Iraq,2017,15-19,2022.3235
Female,Iraq,2018,15-19,2055.191
Female,Iraq,2019,15-19,2087.82
Female,Iraq,2020,15-19,2122.4795
Female,Iraq,2021,15-19,2165.161
Female,Iraq,2022,15-19,2217.7025
Female,Iraq,2023,15-19,2274.6985
Female,Israel,1950,15-19,52.578500000000005
Female,Israel,1951,15-19,53.870999999999995
Female,Israel,1952,15-19,55.3245
Female,Israel,1953,15-19,56.655499999999996
Female,Israel,1954,15-19,57.717999999999996
Female,Israel,1955,15-19,58.608000000000004
Female,Israel,1956,15-19,59.534000000000006
Female,Israel,1957,15-19,60.7675
Female,Israel,1958,15-19,62.684
Female,Israel,1959,15-19,65.658
Female,Israel,1960,15-19,70.02250000000001
Female,Israel,1961,15-19,76.446
Female,Israel,1962,15-19,85.161
Female,Israel,1963,15-19,95.269
Female,Israel,1964,15-19,105.751
Female,Israel,1965,15-19,115.8625
Female,Israel,1966,15-19,124.981
Female,Israel,1967,15-19,132.72650000000002
Female,Israel,1968,15-19,139.0385
Female,Israel,1969,15-19,144.096
Female,Israel,1970,15-19,148.173
Female,Israel,1971,15-19,151.5555
Female,Israel,1972,15-19,153.4645
Female,Israel,1973,15-19,153.457
Female,Israel,1974,15-19,152.944
Female,Israel,1975,15-19,152.81900000000002
Female,Israel,1976,15-19,152.8645
Female,Israel,1977,15-19,153.1285
Female,Israel,1978,15-19,153.8605
Female,Israel,1979,15-19,155.2955
Female,Israel,1980,15-19,157.3585
Female,Israel,1981,15-19,160.2715
Female,Israel,1982,15-19,163.3755
Female,Israel,1983,15-19,166.552
Female,Israel,1984,15-19,170.86950000000002
Female,Israel,1985,15-19,175.92249999999999
Female,Israel,1986,15-19,181.6705
Female,Israel,1987,15-19,188.1175
Female,Israel,1988,15-19,194.42
Female,Israel,1989,15-19,200.58249999999998
Female,Israel,1990,15-19,209.62449999999998
Female,Israel,1991,15-19,220.8745
Female,Israel,1992,15-19,229.0155
Female,Israel,1993,15-19,233.2255
Female,Israel,1994,15-19,235.664
Female,Israel,1995,15-19,238.9515
Female,Israel,1996,15-19,241.811
Female,Israel,1997,15-19,244.21800000000002
Female,Israel,1998,15-19,248.666
Female,Israel,1999,15-19,254.019
Female,Israel,2000,15-19,259.223
Female,Israel,2001,15-19,263.7825
Female,Israel,2002,15-19,266.86699999999996
Female,Israel,2003,15-19,268.1155
Female,Israel,2004,15-19,269.026
Female,Israel,2005,15-19,270.385
Female,Israel,2006,15-19,271.978
Female,Israel,2007,15-19,274.117
Female,Israel,2008,15-19,276.6275
Female,Israel,2009,15-19,278.90250000000003
Female,Israel,2010,15-19,281.039
Female,Israel,2011,15-19,283.79949999999997
Female,Israel,2012,15-19,287.5955
Female,Israel,2013,15-19,292.876
Female,Israel,2014,15-19,299.0765
Female,Israel,2015,15-19,306.2615
Female,Israel,2016,15-19,313.60749999999996
Female,Israel,2017,15-19,320.22950000000003
Female,Israel,2018,15-19,327.316
Female,Israel,2019,15-19,334.3905
Female,Israel,2020,15-19,339.8495
Female,Israel,2021,15-19,344.936
Female,Israel,2022,15-19,351.66900000000004
Female,Israel,2023,15-19,357.664
Female,Jordan,1950,15-19,21.902500000000003
Female,Jordan,1951,15-19,24.047
Female,Jordan,1952,15-19,26.381
Female,Jordan,1953,15-19,28.7905
Female,Jordan,1954,15-19,31.1585
Female,Jordan,1955,15-19,33.313
Female,Jordan,1956,15-19,35.1555
Female,Jordan,1957,15-19,36.750499999999995
Female,Jordan,1958,15-19,38.168
Female,Jordan,1959,15-19,39.47200000000001
Female,Jordan,1960,15-19,40.719
Female,Jordan,1961,15-19,41.9915
Female,Jordan,1962,15-19,43.4335
Female,Jordan,1963,15-19,45.21399999999999
Female,Jordan,1964,15-19,47.454
Female,Jordan,1965,15-19,50.422000000000004
Female,Jordan,1966,15-19,54.3365
Female,Jordan,1967,15-19,59.056
Female,Jordan,1968,15-19,64.24600000000001
Female,Jordan,1969,15-19,69.6165
Female,Jordan,1970,15-19,74.866
Female,Jordan,1971,15-19,79.676
Female,Jordan,1972,15-19,84.055
Female,Jordan,1973,15-19,88.2405
Female,Jordan,1974,15-19,92.3965
Female,Jordan,1975,15-19,96.607
Female,Jordan,1976,15-19,100.9495
Female,Jordan,1977,15-19,105.5305
Female,Jordan,1978,15-19,110.38050000000001
Female,Jordan,1979,15-19,115.53299999999999
Female,Jordan,1980,15-19,121.04650000000001
Female,Jordan,1981,15-19,126.88700000000001
Female,Jordan,1982,15-19,133.1005
Female,Jordan,1983,15-19,139.73250000000002
Female,Jordan,1984,15-19,146.631
Female,Jordan,1985,15-19,153.7545
Female,Jordan,1986,15-19,161.17000000000002
Female,Jordan,1987,15-19,168.838
Female,Jordan,1988,15-19,176.75449999999998
Female,Jordan,1989,15-19,185.2245
Female,Jordan,1990,15-19,198.167
Female,Jordan,1991,15-19,210.26749999999998
Female,Jordan,1992,15-19,217.5685
Female,Jordan,1993,15-19,224.76950000000002
Female,Jordan,1994,15-19,231.425
Female,Jordan,1995,15-19,237.21699999999998
Female,Jordan,1996,15-19,242.20550000000003
Female,Jordan,1997,15-19,246.7935
Female,Jordan,1998,15-19,251.718
Female,Jordan,1999,15-19,257.395
Female,Jordan,2000,15-19,263.6735
Female,Jordan,2001,15-19,270.692
Female,Jordan,2002,15-19,278.31100000000004
Female,Jordan,2003,15-19,286.12899999999996
Female,Jordan,2004,15-19,294.29
Female,Jordan,2005,15-19,302.1345
Female,Jordan,2006,15-19,324.087
Female,Jordan,2007,15-19,348.5945
Female,Jordan,2008,15-19,361.94450000000006
Female,Jordan,2009,15-19,375.521
Female,Jordan,2010,15-19,390.155
Female,Jordan,2011,15-19,403.5925
Female,Jordan,2012,15-19,407.9145
Female,Jordan,2013,15-19,419.799
Female,Jordan,2014,15-19,443.69050000000004
Female,Jordan,2015,15-19,467.559
Female,Jordan,2016,15-19,480.8625
Female,Jordan,2017,15-19,482.7745
Female,Jordan,2018,15-19,489.14300000000003
Female,Jordan,2019,15-19,498.8125
Female,Jordan,2020,15-19,507.97
Female,Jordan,2021,15-19,518.6270000000001
Female,Jordan,2022,15-19,534.401
Female,Jordan,2023,15-19,552.045
Female,Kuwait,1950,15-19,6.523000000000001
Female,Kuwait,1951,15-19,6.5495
Female,Kuwait,1952,15-19,6.5365
Female,Kuwait,1953,15-19,6.5205
Female,Kuwait,1954,15-19,6.564
Female,Kuwait,1955,15-19,7.040999999999999
Female,Kuwait,1956,15-19,7.906000000000001
Female,Kuwait,1957,15-19,8.6685
Female,Kuwait,1958,15-19,9.558
Female,Kuwait,1959,15-19,10.668
Female,Kuwait,1960,15-19,11.703
Female,Kuwait,1961,15-19,12.677
Female,Kuwait,1962,15-19,13.9115
Female,Kuwait,1963,15-19,15.4605
Female,Kuwait,1964,15-19,17.075
Female,Kuwait,1965,15-19,18.824
Female,Kuwait,1966,15-19,21.07
Female,Kuwait,1967,15-19,23.758500000000005
Female,Kuwait,1968,15-19,26.578000000000003
Female,Kuwait,1969,15-19,29.419999999999998
Female,Kuwait,1970,15-19,31.932000000000002
Female,Kuwait,1971,15-19,34.640499999999996
Female,Kuwait,1972,15-19,38.058499999999995
Female,Kuwait,1973,15-19,41.853500000000004
Female,Kuwait,1974,15-19,46.1015
Female,Kuwait,1975,15-19,51.0875
Female,Kuwait,1976,15-19,55.1405
Female,Kuwait,1977,15-19,57.6595
Female,Kuwait,1978,15-19,60.021
Female,Kuwait,1979,15-19,62.3355
Female,Kuwait,1980,15-19,64.5675
Female,Kuwait,1981,15-19,67.15650000000001
Female,Kuwait,1982,15-19,70.117
Female,Kuwait,1983,15-19,73.068
Female,Kuwait,1984,15-19,75.6
Female,Kuwait,1985,15-19,78.0035
Female,Kuwait,1986,15-19,80.6695
Female,Kuwait,1987,15-19,83.831
Female,Kuwait,1988,15-19,87.93950000000001
Female,Kuwait,1989,15-19,92.858
Female,Kuwait,1990,15-19,72.7285
Female,Kuwait,1991,15-19,61.65400000000001
Female,Kuwait,1992,15-19,76.43549999999999
Female,Kuwait,1993,15-19,75.254
Female,Kuwait,1994,15-19,64.9705
Female,Kuwait,1995,15-19,58.7855
Female,Kuwait,1996,15-19,61.3855
Female,Kuwait,1997,15-19,66.68900000000001
Female,Kuwait,1998,15-19,71.3885
Female,Kuwait,1999,15-19,75.1765
Female,Kuwait,2000,15-19,78.008
Female,Kuwait,2001,15-19,79.80399999999999
Female,Kuwait,2002,15-19,80.3255
Female,Kuwait,2003,15-19,79.5
Female,Kuwait,2004,15-19,77.5105
Female,Kuwait,2005,15-19,79.06899999999999
Female,Kuwait,2006,15-19,84.7025
Female,Kuwait,2007,15-19,88.5265
Female,Kuwait,2008,15-19,89.4795
Female,Kuwait,2009,15-19,88.91149999999999
Female,Kuwait,2010,15-19,88.09150000000001
Female,Kuwait,2011,15-19,89.6665
Female,Kuwait,2012,15-19,93.96799999999999
Female,Kuwait,2013,15-19,97.78399999999999
Female,Kuwait,2014,15-19,100.215
Female,Kuwait,2015,15-19,102.02250000000001
Female,Kuwait,2016,15-19,103.2355
Female,Kuwait,2017,15-19,104.0755
Female,Kuwait,2018,15-19,106.196
Female,Kuwait,2019,15-19,109.86250000000001
Female,Kuwait,2020,15-19,113.362
Female,Kuwait,2021,15-19,116.2575
Female,Kuwait,2022,15-19,122.7865
Female,Kuwait,2023,15-19,132.2725
Female,Lebanon,1950,15-19,65.964
Female,Lebanon,1951,15-19,66.6245
Female,Lebanon,1952,15-19,67.3505
Female,Lebanon,1953,15-19,68.05149999999999
Female,Lebanon,1954,15-19,68.546
Female,Lebanon,1955,15-19,68.8295
Female,Lebanon,1956,15-19,68.964
Female,Lebanon,1957,15-19,69.00150000000001
Female,Lebanon,1958,15-19,69.13300000000001
Female,Lebanon,1959,15-19,69.632
Female,Lebanon,1960,15-19,70.661
Female,Lebanon,1961,15-19,72.381
Female,Lebanon,1962,15-19,74.86250000000001
Female,Lebanon,1963,15-19,78.4785
Female,Lebanon,1964,15-19,83.193
Female,Lebanon,1965,15-19,90.2035
Female,Lebanon,1966,15-19,99.328
Female,Lebanon,1967,15-19,108.3575
Female,Lebanon,1968,15-19,116.80899999999998
Female,Lebanon,1969,15-19,124.594
Female,Lebanon,1970,15-19,130.0305
Female,Lebanon,1971,15-19,133.6045
Female,Lebanon,1972,15-19,137.2935
Female,Lebanon,1973,15-19,140.934
Female,Lebanon,1974,15-19,144.5445
Female,Lebanon,1975,15-19,148.26500000000001
Female,Lebanon,1976,15-19,151.8725
Female,Lebanon,1977,15-19,155.4325
Female,Lebanon,1978,15-19,159.18800000000002
Female,Lebanon,1979,15-19,162.645
Female,Lebanon,1980,15-19,165.661
Female,Lebanon,1981,15-19,168.166
Female,Lebanon,1982,15-19,169.63799999999998
Female,Lebanon,1983,15-19,170.2525
Female,Lebanon,1984,15-19,170.93200000000002
Female,Lebanon,1985,15-19,171.91750000000002
Female,Lebanon,1986,15-19,173.9335
Female,Lebanon,1987,15-19,176.08300000000003
Female,Lebanon,1988,15-19,177.4555
Female,Lebanon,1989,15-19,178.87100000000004
Female,Lebanon,1990,15-19,180.0145
Female,Lebanon,1991,15-19,181.3375
Female,Lebanon,1992,15-19,183.65300000000002
Female,Lebanon,1993,15-19,186.583
Female,Lebanon,1994,15-19,189.89600000000002
Female,Lebanon,1995,15-19,194.148
Female,Lebanon,1996,15-19,199.1635
Female,Lebanon,1997,15-19,203.886
Female,Lebanon,1998,15-19,208.2285
Female,Lebanon,1999,15-19,212.577
Female,Lebanon,2000,15-19,216.3225
Female,Lebanon,2001,15-19,219.187
Female,Lebanon,2002,15-19,221.2105
Female,Lebanon,2003,15-19,223.3215
Female,Lebanon,2004,15-19,226.298
Female,Lebanon,2005,15-19,229.31799999999998
Female,Lebanon,2006,15-19,232.16750000000002
Female,Lebanon,2007,15-19,234.3905
Female,Lebanon,2008,15-19,234.31500000000003
Female,Lebanon,2009,15-19,231.551
Female,Lebanon,2010,15-19,226.58399999999997
Female,Lebanon,2011,15-19,221.917
Female,Lebanon,2012,15-19,221.8095
Female,Lebanon,2013,15-19,238.13800000000003
Female,Lebanon,2014,15-19,259.297
Female,Lebanon,2015,15-19,262.597
Female,Lebanon,2016,15-19,256.7715
Female,Lebanon,2017,15-19,251.231
Female,Lebanon,2018,15-19,245.893
Female,Lebanon,2019,15-19,241.258
Female,Lebanon,2020,15-19,239.3655
Female,Lebanon,2021,15-19,240.78000000000003
Female,Lebanon,2022,15-19,243.701
Female,Lebanon,2023,15-19,247.16849999999997
Female,Oman,1950,15-19,22.977
Female,Oman,1951,15-19,23.395
Female,Oman,1952,15-19,23.8525
Female,Oman,1953,15-19,24.34
Female,Oman,1954,15-19,24.841
Female,Oman,1955,15-19,25.3525
Female,Oman,1956,15-19,25.878
Female,Oman,1957,15-19,26.439
Female,Oman,1958,15-19,27.085
Female,Oman,1959,15-19,27.864
Female,Oman,1960,15-19,28.75
Female,Oman,1961,15-19,29.6765
Female,Oman,1962,15-19,30.462
Female,Oman,1963,15-19,30.540000000000003
Female,Oman,1964,15-19,29.943999999999996
Female,Oman,1965,15-19,29.408499999999997
Female,Oman,1966,15-19,29.067
Female,Oman,1967,15-19,28.901
Female,Oman,1968,15-19,29.431500000000003
Female,Oman,1969,15-19,30.607499999999998
Female,Oman,1970,15-19,31.718
Female,Oman,1971,15-19,32.6895
Female,Oman,1972,15-19,33.7385
Female,Oman,1973,15-19,34.891999999999996
Female,Oman,1974,15-19,36.397
Female,Oman,1975,15-19,38.19800000000001
Female,Oman,1976,15-19,40.079499999999996
Female,Oman,1977,15-19,42.105
Female,Oman,1978,15-19,44.23500000000001
Female,Oman,1979,15-19,46.435500000000005
Female,Oman,1980,15-19,48.686
Female,Oman,1981,15-19,51.016
Female,Oman,1982,15-19,53.455
Female,Oman,1983,15-19,55.962500000000006
Female,Oman,1984,15-19,58.491
Female,Oman,1985,15-19,60.782500000000006
Female,Oman,1986,15-19,62.9885
Female,Oman,1987,15-19,65.498
Female,Oman,1988,15-19,68.34
Female,Oman,1989,15-19,71.47449999999999
Female,Oman,1990,15-19,74.857
Female,Oman,1991,15-19,78.436
Female,Oman,1992,15-19,82.13850000000001
Female,Oman,1993,15-19,86.04050000000001
Female,Oman,1994,15-19,91.0165
Female,Oman,1995,15-19,97.03099999999999
Female,Oman,1996,15-19,103.08049999999999
Female,Oman,1997,15-19,108.801
Female,Oman,1998,15-19,113.853
Female,Oman,1999,15-19,117.942
Female,Oman,2000,15-19,121.127
Female,Oman,2001,15-19,123.656
Female,Oman,2002,15-19,125.51950000000001
Female,Oman,2003,15-19,126.8385
Female,Oman,2004,15-19,128.6645
Female,Oman,2005,15-19,130.8365
Female,Oman,2006,15-19,132.1445
Female,Oman,2007,15-19,132.42849999999999
Female,Oman,2008,15-19,131.64749999999998
Female,Oman,2009,15-19,129.692
Female,Oman,2010,15-19,126.7415
Female,Oman,2011,15-19,123.4305
Female,Oman,2012,15-19,120.17500000000001
Female,Oman,2013,15-19,117.6225
Female,Oman,2014,15-19,116.25299999999999
Female,Oman,2015,15-19,115.49499999999999
Female,Oman,2016,15-19,115.20949999999999
Female,Oman,2017,15-19,115.22149999999999
Female,Oman,2018,15-19,115.6765
Female,Oman,2019,15-19,117.7335
Female,Oman,2020,15-19,122.08149999999999
Female,Oman,2021,15-19,126.05250000000001
Female,Oman,2022,15-19,130.016
Female,Oman,2023,15-19,136.579
Female,Qatar,1950,15-19,1.1855
Female,Qatar,1951,15-19,1.2165
Female,Qatar,1952,15-19,1.2515
Female,Qatar,1953,15-19,1.288
Female,Qatar,1954,15-19,1.324
Female,Qatar,1955,15-19,1.3615
Female,Qatar,1956,15-19,1.403
Female,Qatar,1957,15-19,1.4485000000000001
Female,Qatar,1958,15-19,1.5029999999999997
Female,Qatar,1959,15-19,1.575
Female,Qatar,1960,15-19,1.6714999999999998
Female,Qatar,1961,15-19,1.813
Female,Qatar,1962,15-19,1.9885000000000002
Female,Qatar,1963,15-19,2.1765
Female,Qatar,1964,15-19,2.3705
Female,Qatar,1965,15-19,2.5654999999999997
Female,Qatar,1966,15-19,2.7699999999999996
Female,Qatar,1967,15-19,2.9859999999999998
Female,Qatar,1968,15-19,3.1990000000000003
Female,Qatar,1969,15-19,3.4055
Female,Qatar,1970,15-19,3.696
Female,Qatar,1971,15-19,4.111
Female,Qatar,1972,15-19,4.5985
Female,Qatar,1973,15-19,5.130000000000001
Female,Qatar,1974,15-19,5.6745
Female,Qatar,1975,15-19,6.205500000000001
Female,Qatar,1976,15-19,6.7095
Female,Qatar,1977,15-19,7.1855
Female,Qatar,1978,15-19,7.638999999999999
Female,Qatar,1979,15-19,8.0785
Female,Qatar,1980,15-19,8.506
Female,Qatar,1981,15-19,8.901499999999999
Female,Qatar,1982,15-19,9.2375
Female,Qatar,1983,15-19,9.5025
Female,Qatar,1984,15-19,9.7055
Female,Qatar,1985,15-19,9.870000000000001
Female,Qatar,1986,15-19,10.173
Female,Qatar,1987,15-19,10.6175
Female,Qatar,1988,15-19,11.030500000000002
Female,Qatar,1989,15-19,11.414
Female,Qatar,1990,15-19,11.7945
Female,Qatar,1991,15-19,12.1905
Female,Qatar,1992,15-19,12.597
Female,Qatar,1993,15-19,13.008
Female,Qatar,1994,15-19,13.438
Female,Qatar,1995,15-19,13.8995
Female,Qatar,1996,15-19,14.404499999999999
Female,Qatar,1997,15-19,15.318000000000001
Female,Qatar,1998,15-19,16.508499999999998
Female,Qatar,1999,15-19,17.423
Female,Qatar,2000,15-19,18.0355
Female,Qatar,2001,15-19,18.435000000000002
Female,Qatar,2002,15-19,18.7395
Female,Qatar,2003,15-19,19.107
Female,Qatar,2004,15-19,20.020999999999997
Female,Qatar,2005,15-19,21.346500000000002
Female,Qatar,2006,15-19,22.9165
Female,Qatar,2007,15-19,23.673
Female,Qatar,2008,15-19,24.5735
Female,Qatar,2009,15-19,26.1985
Female,Qatar,2010,15-19,27.2375
Female,Qatar,2011,15-19,28.400999999999996
Female,Qatar,2012,15-19,29.689499999999995
Female,Qatar,2013,15-19,31.1755
Female,Qatar,2014,15-19,33.3465
Female,Qatar,2015,15-19,34.6065
Female,Qatar,2016,15-19,34.965
Female,Qatar,2017,15-19,36.149499999999996
Female,Qatar,2018,15-19,37.4775
Female,Qatar,2019,15-19,40.2605
Female,Qatar,2020,15-19,43.6355
Female,Qatar,2021,15-19,43.781499999999994
Female,Qatar,2022,15-19,46.2035
Female,Qatar,2023,15-19,52.031
Female,Saudi Arabia,1950,15-19,82.341
Female,Saudi Arabia,1951,15-19,85.07600000000001
Female,Saudi Arabia,1952,15-19,87.779
Female,Saudi Arabia,1953,15-19,90.42649999999999
Female,Saudi Arabia,1954,15-19,92.96799999999999
Female,Saudi Arabia,1955,15-19,95.43950000000001
Female,Saudi Arabia,1956,15-19,97.9035
Female,Saudi Arabia,1957,15-19,100.417
Female,Saudi Arabia,1958,15-19,103.12
Female,Saudi Arabia,1959,15-19,106.18400000000001
Female,Saudi Arabia,1960,15-19,109.66049999999998
Female,Saudi Arabia,1961,15-19,113.44600000000001
Female,Saudi Arabia,1962,15-19,117.322
Female,Saudi Arabia,1963,15-19,120.703
Female,Saudi Arabia,1964,15-19,124.412
Female,Saudi Arabia,1965,15-19,129.2535
Female,Saudi Arabia,1966,15-19,134.7355
Female,Saudi Arabia,1967,15-19,141.02349999999998
Female,Saudi Arabia,1968,15-19,148.7535
Female,Saudi Arabia,1969,15-19,157.07799999999997
Female,Saudi Arabia,1970,15-19,165.2195
